source_feed_id,source_feed_folder,route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,original_route_id,original_service_id,original_trip_id,original_shape_id,wheelchair_accessible,bikes_allowed,jp_office_id
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+1+t-weekday+16,和田島車庫行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0001,t1,t-weekday,t1+1+t-weekday+16,SHP0001,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+1+t-sat+17,和田島車庫行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0001,t1,t-sat,t1+1+t-sat+17,SHP0001,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+1+t-sat+18,和田島車庫行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0001,t1,t-sat,t1+1+t-sat+18,SHP0001,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+1+t-sat+19,和田島車庫行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0001,t1,t-sat,t1+1+t-sat+19,SHP0001,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+1+t-sat+20,和田島車庫行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0001,t1,t-sat,t1+1+t-sat+20,SHP0001,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+1+t-sat+21,和田島車庫行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0001,t1,t-sat,t1+1+t-sat+21,SHP0001,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+1+t-sat+22,和田島車庫行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0001,t1,t-sat,t1+1+t-sat+22,SHP0001,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+1+t-sat+23,和田島車庫行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0001,t1,t-sat,t1+1+t-sat+23,SHP0001,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+1+t-sat+24,和田島車庫行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0001,t1,t-sat,t1+1+t-sat+24,SHP0001,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+1+t-sat+25,和田島車庫行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0001,t1,t-sat,t1+1+t-sat+25,SHP0001,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+1+t-sat+26,和田島車庫行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0001,t1,t-sat,t1+1+t-sat+26,SHP0001,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+1+t-sat+27,和田島車庫行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0001,t1,t-sat,t1+1+t-sat+27,SHP0001,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+1+t-sat+28,和田島車庫行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0001,t1,t-sat,t1+1+t-sat+28,SHP0001,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-weekday+1,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-weekday,t1+0+t-weekday+1,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-weekday+2,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-weekday,t1+0+t-weekday+2,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-weekday+3,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-weekday,t1+0+t-weekday+3,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-weekday+4,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-weekday,t1+0+t-weekday+4,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-weekday+5,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-weekday,t1+0+t-weekday+5,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-weekday+6,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-weekday,t1+0+t-weekday+6,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-weekday+7,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-weekday,t1+0+t-weekday+7,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-weekday+8,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-weekday,t1+0+t-weekday+8,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-weekday+9,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-weekday,t1+0+t-weekday+9,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-weekday+10,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-weekday,t1+0+t-weekday+10,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-weekday+11,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-weekday,t1+0+t-weekday+11,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-weekday+12,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-weekday,t1+0+t-weekday+12,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-weekday+13,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-weekday,t1+0+t-weekday+13,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-weekday+14,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-weekday,t1+0+t-weekday+14,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-weekday+15,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-weekday,t1+0+t-weekday+15,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-weekday+16,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-weekday,t1+0+t-weekday+16,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-weekday+17,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-weekday,t1+0+t-weekday+17,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-sat+18,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-sat,t1+0+t-sat+18,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-sat+19,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-sat,t1+0+t-sat+19,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-sat+20,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-sat,t1+0+t-sat+20,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-sat+21,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-sat,t1+0+t-sat+21,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-sat+22,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-sat,t1+0+t-sat+22,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-sat+23,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-sat,t1+0+t-sat+23,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-sat+24,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-sat,t1+0+t-sat+24,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-sat+25,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-sat,t1+0+t-sat+25,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-sat+26,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-sat,t1+0+t-sat+26,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-sat+27,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-sat,t1+0+t-sat+27,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-sat+28,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-sat,t1+0+t-sat+28,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-sat+29,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-sat,t1+0+t-sat+29,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_t1+0+t-sat+30,但沼車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0002,t1,t-sat,t1+0+t-sat+30,SHP0002,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+1+t-weekday+1,大平行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0003,o1,t-weekday,o1+1+t-weekday+1,SHP0003,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+1+t-weekday+2,大平行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0003,o1,t-weekday,o1+1+t-weekday+2,SHP0003,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+1+t-weekday+3,大平行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0003,o1,t-weekday,o1+1+t-weekday+3,SHP0003,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+1+t-weekday+4,大平行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0003,o1,t-weekday,o1+1+t-weekday+4,SHP0003,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+1+t-weekday+5,大平行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0003,o1,t-weekday,o1+1+t-weekday+5,SHP0003,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+1+t-weekday+6,大平行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0003,o1,t-weekday,o1+1+t-weekday+6,SHP0003,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+1+t-weekday+7,大平行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0003,o1,t-weekday,o1+1+t-weekday+7,SHP0003,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-weekday,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+1+t-weekday+8,大平行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0003,o1,t-weekday,o1+1+t-weekday+8,SHP0003,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_o1+1+t-sat+9,大平行き,1,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0003,o1,t-sat,o1+1+t-sat+9,SHP0003,,,
